"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in INR, unless specified"
"Definitions:"
"Total sales tax liable:Includes GST or sales tax collected from buyers for product sales, shipping, and gift wrap."
"TCS-CGST:Tax Collected at Source from Central GST"
"TCS-SGST:Tax Collected at Source from State GST"
"TCS-IGST:Tax Collected at Source from Integrated GST"
"TDS (Section 194-O): Tax Deducted at Source under Section 194-O of Income tax Act, 1961"
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","Sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","product sales","shipping credits","gift wrap credits","promotional rebates","Total sales tax liable(GST before adjusting TCS)","TCS-CGST","TCS-SGST","TCS-IGST","TDS (Section 194-O)","selling fees","fba fees","other transaction fees","other","total"
"19 Oct 2025 6:41:06 am UTC","25781749382","Order","404-6260556-7133904","EN-EMC-BLK-COVER-FBM","Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","LUDHIANA","PUNJAB","141013","993.43","0","0","-19.87","48.68","0","0","-4.87","-0.98","-162.84","0","-76.70","0","776.85"
"19 Oct 2025 7:49:24 am UTC","25781749382","Order","403-2914710-8047552","EN-AIR-COOLER-75LTR-COVER","Encasify Air Cooler Cover | Crompton Ozone 75 Litre Desert Cooler Cover | Polyster | Black (75 ltr)","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","REENGUS","RAJASTHAN","332404","560.95","0","0","0","28.05","0","0","-2.80","-0.57","-93.83","-96.76","-30.68","0","364.36"
"19 Oct 2025 8:07:02 am UTC","25781749382","Order","403-1275457-1592318","ZJ-UXCI-Z7YQ","Encasify Billiard Pool Table Cover, Dustproof, Waterproof & Tearproof Covers for Pool Table 7/8/9FT Fitted - Polyester Material - Black (9 Feet (284cm","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","Bhopal","MADHYA PRADESH","462047","845.76","0","0","0","152.24","0","0","-4.23","-0.85","-153.09","-83.78","-30.68","0","725.37"
"19 Oct 2025 8:13:38 am UTC","25781749382","Refund","403-1275457-1592318","ZJ-UXCI-Z7YQ","Encasify Billiard Pool Table Cover, Dustproof, Waterproof & Tearproof Covers for Pool Table 7/8/9FT Fitted - Polyester Material - Black (9 Feet (284cm","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","Bhopal","MADHYA PRADESH","462047","-845.76","0","0","0","-152.24","0","0","4.23","0","40.99","0","30.68","0","-922.10"
"19 Oct 2025 11:54:25 am UTC","25781445902","Adjustment","408-2513609-0285109","EN-AI-COOK-BLK-COVER","FBA Inventory Reimbursement - Customer Return","1","","Cash On Delivery Transactions and Non-Transactional Fees","","","","","0","0","0","0","0","0","0","0","0","0","0","0","268.40","268.40"
"19 Oct 2025 2:45:22 pm UTC","25781445902","Order","403-1316664-4168336","EN-FAN-16-20-COVER","Encasify Heavy-Duty Fan Cover | Waterproof & Dustproof Protective Cover for Pedestal & Industrial Fans | Indoor/Outdoor Use, Ideal for Home, Garage &","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","BERHAMPORE","WEST BENGAL","742101","236.17","38.10","0","-38.10","11.81","0","0","-1.18","-0.24","0","-96.76","-30.68","0","119.12"
"19 Oct 2025 2:59:56 pm UTC","25781445902","Refund","403-1316664-4168336","EN-FAN-16-20-COVER","Encasify Heavy-Duty Fan Cover | Waterproof & Dustproof Protective Cover for Pedestal & Industrial Fans | Indoor/Outdoor Use, Ideal for Home, Garage &","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","BERHAMPORE","WEST BENGAL","742101","-236.17","-38.10","0","38.10","-11.81","0","0","1.18","0","0","0","30.68","0","-216.12"
"19 Oct 2025 3:28:04 pm UTC","25781445902","Order","408-7128035-9590743","EN-V-BLK-COVER","Encasify Wet Dry Vacuum Cover | Protects Against Sun, Rain, Snow Vacuum Cover | 22x28 inches | Polyester Material | Black","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","JHANSI","UTTAR PRADESH","284001","327.09","33.90","0","0","64.98","0","0","-1.81","-0.37","-34.16","-136.76","-24.78","0","228.09"
"19 Oct 2025 4:29:20 pm UTC","25781749382","Order","408-7326679-3729945","EN-TELESCOPE-COVER-FBM","Encasify Telescope Cover - Waterproof, Dustproof & Sunproof Outdoor Protective Cover with Zipper and Durable Closure (Black)","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","BENGALURU","KARNATAKA","560077","658.10","0","0","0","32.90","0","0","-3.29","-0.67","-110.08","0","-40.12","0","536.84"
"19 Oct 2025 5:19:14 pm UTC","25781749382","Order","402-5794521-7548310","EN-WC-BLK-COVER","Encasify Wheelchair Cover - Durable Protector for Dust, Dirt, Snow, Rain & Sun - Cover for Wheelchairs - Black (40x30x40 in)","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","MUMBAI","MAHARASHTRA","400050","579.99","0","0","0","29.00","0","0","-2.90","-0.59","-97.01","-66.08","-30.68","0","411.73"
"19 Oct 2025 6:35:04 pm UTC","25781749382","Order","171-8267207-0081946","EN-SPARE-TYRE-25IN","Encasify Spare Tyre Cover | Heavy-Duty Polyester Wheel Protector | Fits Most Car & SUV Tyres | Black (SPARE-TYRE-25in)","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","MELVISHARAM","TAMIL NADU","632509","369.49","0","0","-7.39","65.18","0","0","-1.81","-0.37","-70.59","0","-12.98","0","341.53"
"19 Oct 2025 7:34:39 pm UTC","25781445902","Shipping Services","405-7959978-0595533","","Easy Ship weight handling fees","","Amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"19 Oct 2025 7:35:34 pm UTC","25781445902","Shipping Services","405-3427621-6788316","","Easy Ship weight handling fees","","Amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"19 Oct 2025 8:09:25 pm UTC","25781749382","Order","404-8369577-6062747","EN-ERH-COVER-4","Encasify Electric Room Heater Cover | Electric Dustproof Room Heater Cover | Electric Heater cover | Nylon Material | Black","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","GREATER NOIDA","UTTAR PRADESH","201306","346.26","0","0","0","62.33","0","0","-1.73","-0.35","-21.70","-96.76","-15.34","0","272.71"
"19 Oct 2025 8:21:10 pm UTC","25781445902","Fulfilment Fee Refund","403-1316664-4168336","","Fulfillment Fee Refund","","Amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","","","","","0","0","0","0","0","0","0","0","0","0","96.76","0","0","96.76"
"19 Oct 2025 8:32:55 pm UTC","25781749382","Order","405-7449856-2062752","EN-EMC-BLK-COVER-FBM","Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","BENGALURU","KARNATAKA","560077","993.43","0","0","0","49.67","0","0","-4.97","-1.00","-166.17","0","-76.70","0","794.26"
"19 Oct 2025 8:36:49 pm UTC","25781749382","Order","404-7079597-7918750","EN-EMC-BLK-COVER-FBM","Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","Katihar","Bihar","855105","993.43","0","0","0","49.67","0","0","-4.97","-1.00","-166.17","0","-76.70","0","794.26"
"19 Oct 2025 8:42:39 pm UTC","25781749382","Order","403-7870208-3101910","EN-TTT-BLK-COVER","Encasify Table Tennis Table Cover Fits Flat & Folding Tables - All Weather Condition 2 in1 (Indoor/Outdoor) Cover - Dust & Water Resistant - Universal","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","AKOLA","MAHARASHTRA","444001","1,100.00","33.90","0","-33.90","198.00","0","0","-5.50","-1.11","-206.77","-83.78","-60.18","0","940.66"
"19 Oct 2025 8:47:42 pm UTC","25781749382","Shipping Services","402-2668817-6221169","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"19 Oct 2025 8:59:55 pm UTC","25781749382","Order","405-2615074-9125950","PK-FUO0-YYEG","Encasify Black Portable Power Station Cover - Durable, Dust & Scratch Proof, Washable Nylon - Fits Most Stations","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","KHORDHA","ODISHA","752034","310.14","33.90","0","-33.90","55.83","0","0","-1.55","-0.32","-28.07","-96.76","-15.34","0","223.93"
"19 Oct 2025 9:17:11 pm UTC","25781749382","Order","408-6466089-1558755","EN-AI-COOK-BLK-COVER","Encasify Upliance AI Cooking Assistant Cover | Dust and Waterproof Washable suitble for Upliance AI Cooking Assistant | Nylon Material | Black","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","Indore .scheme no114.vijaynagar","MADHYA PRADESH","452010","370.48","0","0","0","18.52","0","0","-1.85","-0.38","-20.66","-66.08","-15.34","0","284.69"
"19 Oct 2025 9:29:31 pm UTC","25781749382","Order","406-8838848-9861940","EN-EMC-BLK-COVER-FBM","Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","USGAO","GOA","403406","993.43","0","0","-19.87","48.68","0","0","-4.87","-0.98","-162.84","0","-76.70","0","776.85"
"19 Oct 2025 9:41:14 pm UTC","25781749382","Order","405-3522422-3519514","EN-AI-COOK-BLK-COVER","Encasify Upliance AI Cooking Assistant Cover | Dust and Waterproof Washable suitble for Upliance AI Cooking Assistant | Nylon Material | Black","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","Mullanpur, New Chandigarh","PUNJAB","140901","370.48","0","0","-7.41","18.15","0","0","-1.82","-0.37","-20.24","-96.76","-15.34","0","246.69"
"19 Oct 2025 9:48:38 pm UTC","25781749382","Order","403-8579298-2216348","EN-AIR-COOLER-75LTR-COVER","Encasify Air Cooler Cover | Crompton Ozone 75 Litre Desert Cooler Cover | Polyster | Black (75 ltr)","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","BIDHAN NAGAR","WEST BENGAL","700064","560.95","0","0","-11.22","27.49","0","0","-2.75","-0.55","-91.95","-96.76","-30.68","0","354.53"
"19 Oct 2025 10:19:47 pm UTC","25781749382","Order","402-0530388-4457168","EN-AI-COOK-BLK-COVER","Encasify Upliance AI Cooking Assistant Cover | Dust and Waterproof Washable suitble for Upliance AI Cooking Assistant | Nylon Material | Black","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","PUDUCHERRY","PUDUCHERRY","605010","370.48","0","0","0","18.52","0","0","-1.85","-0.38","-20.66","-96.76","-15.34","0","254.01"
"19 Oct 2025 10:38:36 pm UTC","25781749382","Order","407-8235760-5833104","EN-M-SPEAKER-12-IN-FBM","Encasify Mounted Speaker Cover - Water-Resistant Protective Dust Cover for Stand-Mounted Speakers - (Speaker & Stand Not Included) - Black (Black, 12","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","Vilathikulam Taluk","TAMIL NADU","628906","617.14","0","0","-12.34","30.24","0","0","-3.02","-0.61","-127.39","0","-40.12","0","463.90"
"19 Oct 2025 10:39:43 pm UTC","25781749382","Shipping Services","171-2139380-9211506","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"19 Oct 2025 10:50:14 pm UTC","25781749382","Order","405-0373401-9817957","EN-V-BLK-COVER","Encasify Wet Dry Vacuum Cover | Protects Against Sun, Rain, Snow Vacuum Cover | 22x28 inches | Polyester Material | Black","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","KARORAN","PUNJAB","140901","327.09","0","0","0","58.88","0","0","-1.64","-0.33","-34.16","-96.76","-24.78","0","228.30"
"19 Oct 2025 10:52:48 pm UTC","25781749382","Order","171-7892538-1976315","EN-GARMENT-STEAMER-FBM","Encasify Garment Steamer Dust-Proof Cover - Universal Fabric Steamer Protective Storage Bag for Home & Commercial Use, Fits All Vertical Clothes Steam","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","DIMAPUR","NAGALAND","797112","458.10","0","0","-9.16","22.44","0","0","-2.24","-0.45","-36.16","0","-12.98","0","419.55"
"19 Oct 2025 11:06:35 pm UTC","25781749382","Order","171-5508201-5165153","EN-EMC-BLK-COVER","Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","BENGALURU","KARNATAKA","560049","1,046.67","0","0","0","52.33","0","0","-5.23","-1.05","-175.08","-120.36","-60.18","0","737.10"
"19 Oct 2025 11:16:40 pm UTC","25781749382","Shipping Services","171-0516492-2127562","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"19 Oct 2025 11:28:26 pm UTC","25781749382","Shipping Services","403-8134678-7286763","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"19 Oct 2025 11:36:31 pm UTC","25781445902","Shipping Services","408-7076462-4745955","","Easy Ship weight handling fees","","Amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"19 Oct 2025 11:38:19 pm UTC","25781749382","Order","408-6744398-7102757","EN-EMC-BLK-COVER-FBM","Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","NAMAKKAL","TAMIL NADU","637001","993.43","0","0","0","49.67","0","0","-4.97","-1.00","-166.17","0","-76.70","0","794.26"
"20 Oct 2025 12:03:33 am UTC","25781445902","Refund","408-7128035-9590743","EN-V-BLK-COVER","Encasify Wet Dry Vacuum Cover | Protects Against Sun, Rain, Snow Vacuum Cover | 22x28 inches | Polyester Material | Black","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","JHANSI","UTTAR PRADESH","284001","-327.09","-33.90","0","0","-64.98","0","0","1.81","0","-48.44","40.00","24.78","0","-407.82"
"20 Oct 2025 12:12:52 am UTC","25781749382","Order","408-7572510-0098700","EN-FAN-20-24-COVER","Encasify Heavy-Duty Fan Cover | Waterproof & Dustproof Protective Cover for Pedestal & Industrial Fans | Indoor/Outdoor Use, Ideal for Home, Garage &","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","HYDERABAD","TELANGANA","500090","245.69","0","0","0","12.28","0","0","-1.23","-0.25","0","-96.76","-30.68","0","129.05"
"20 Oct 2025 1:05:34 am UTC","25781445902","Adjustment","403-1275457-1592318","ZJ-UXCI-Z7YQ","FBA Inventory Reimbursement - Customer Service Issue","1","","Cash On Delivery Transactions and Non-Transactional Fees","","","","","0","0","0","0","0","0","0","0","0","0","0","0","57.82","57.82"
"20 Oct 2025 4:42:32 am UTC","25781445902","Order","408-0537065-3204329","EN-M-SPEAKER-8-IN","Encasify Mounted Speaker Cover - Water-Resistant Protective Dust Cover for Stand-Mounted Speakers - (Speaker & Stand Not Included) - Black (Black, 8 I","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","HYDERABAD","TELANGANA","500045","0","0","0","0","0","0","0","0","0","0","-96.76","0","0","-96.76"
"20 Oct 2025 5:00:06 am UTC","25781445902","Order","407-4816845-4929913","EN-EMC-BLK-COVER-FBM","Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","RAIPUR","CHHATTISGARH","492001","993.43","0","0","-19.87","48.68","0","0","-4.87","-0.99","-162.84","0","-76.70","0","776.84"
"20 Oct 2025 5:20:28 am UTC","25781749382","Order","408-5582689-1944365","EN-SPARE-TYRE-30IN","Encasify Spare Tyre Cover | Heavy-Duty Polyester Wheel Protector | Fits Most Car & SUV Tyres | Black (SPARE-TYRE-30in)","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","Gandhinagar","GUJARAT","382421","400.84","0","0","-8.02","70.72","-0.98","-0.98","0","-0.40","-76.58","0","-12.98","0","371.62"
"20 Oct 2025 5:26:37 am UTC","25781749382","Order","403-4617059-5489132","EN-AI-COOK-BLK-COVER","Encasify Upliance AI Cooking Assistant Cover | Dust and Waterproof Washable suitble for Upliance AI Cooking Assistant | Nylon Material | Black","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","MUMBAI","MAHARASHTRA","400025","366.77","0","0","-7.33","17.97","0","0","-1.80","-0.36","-20.04","-66.08","-15.34","0","273.79"
"20 Oct 2025 5:57:10 am UTC","25781749382","Order","407-7743070-4791552","EN-FULL SIZE-FAN COVER","Encasify Polyester Full-Size Fan Cover | Heavy-Duty Waterproof & Dustproof Protective Cover for Electric Fans | Adjustable Fit for Pedestal, Floor & T","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","ONGOLE","ANDHRA PRADESH","523002","267.58","0","0","-5.35","13.11","0","0","-1.31","-0.27","0","-96.76","-30.68","0","146.32"
"20 Oct 2025 6:05:34 am UTC","25781749382","Order","404-4207680-1304359","EN-M-SPEAKER-12-IN-FBM","Encasify Mounted Speaker Cover - Water-Resistant Protective Dust Cover for Stand-Mounted Speakers - (Speaker & Stand Not Included) - Black (Black, 12","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","JAIPUR","RAJASTHAN","302015","617.14","0","0","-12.34","30.24","0","0","-3.02","-0.61","-127.39","0","-40.12","0","463.90"
"20 Oct 2025 6:24:36 am UTC","25781445902","Order","403-3802263-6975505","EN-AIR-COOLER-75LTR-COVER","Encasify Air Cooler Cover | Crompton Ozone 75 Litre Desert Cooler Cover | Polyster | Black (75 ltr)","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","HYDERABAD","TELANGANA","500013","560.95","38.10","0","-38.10","28.05","0","0","-2.80","-0.57","-93.83","-96.76","-30.68","0","364.36"
"20 Oct 2025 6:25:49 am UTC","25781445902","Order","405-0825388-7074751","EN-FAN-30-COVER","Encasify Heavy-Duty Fan Cover | Waterproof & Dustproof Protective Cover for Pedestal & Industrial Fans | Indoor/Outdoor Use, Ideal for Home, Garage &","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","Centr DELHI","DELHI","110002","254.25","0","0","-5.09","12.46","0","0","-1.25","-0.26","0","-96.76","-30.68","0","132.67"
"20 Oct 2025 6:27:05 am UTC","25781749382","Order","171-7876124-9689139","EN-EMC-BLK-COVER-FBM","Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","THARAD","GUJARAT","385565","993.42","0","0","-19.87","48.69","-2.43","-2.43","0","-0.98","-162.84","0","-76.70","0","776.86"
"20 Oct 2025 6:50:14 am UTC","25781749382","Order","402-9146894-7737947","EN-FAN-16-20-COVER","Encasify Heavy-Duty Fan Cover | Waterproof & Dustproof Protective Cover for Pedestal & Industrial Fans | Indoor/Outdoor Use, Ideal for Home, Garage &","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","REWA","MADHYA PRADESH","486001","236.17","0","0","0","11.81","0","0","-1.18","-0.24","0","-66.08","-30.68","0","149.80"
"20 Oct 2025 6:50:43 am UTC","25781749382","Refund","405-6780118-6427553","EN-AI-COOK-BLK-COVER","Encasify Upliance AI Cooking Assistant Cover | Dust and Waterproof Washable suitble for Upliance AI Cooking Assistant | Nylon Material | Black","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","Jajpur","ODISHA","755012","-370.48","-38.10","0","38.10","-18.52","0","0","1.85","0","-61.94","0","15.34","0","-433.75"
"20 Oct 2025 6:58:46 am UTC","25781749382","Order","402-1530802-7817134","EN-AI-COOK-BLK-COVER","Encasify Upliance AI Cooking Assistant Cover | Dust and Waterproof Washable suitble for Upliance AI Cooking Assistant | Nylon Material | Black","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","THANE","MAHARASHTRA","400607","370.48","0","0","-7.41","18.15","0","0","-1.82","-0.37","-20.24","-66.08","-15.34","0","277.37"
"20 Oct 2025 7:17:52 am UTC","25781749382","Order","171-3387683-9291567","EN-AI-COOK-BLK-COVER","Encasify Upliance AI Cooking Assistant Cover | Dust and Waterproof Washable suitble for Upliance AI Cooking Assistant | Nylon Material | Black","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","Tiruppur","TAMIL NADU","641603","370.48","0","0","-7.41","18.15","0","0","-1.82","-0.37","-20.24","-96.76","-15.34","0","246.69"
"20 Oct 2025 7:29:30 am UTC","25781749382","Order","408-5437417-6854717","DJ-VYU7-KE2","Encasify Table Tennis Table Cover - Fits Flat & Folding Tables - All Weather Condition 2 in1 (Indoor/Outdoor) Cover - Dust & Water Resistant - Perfect","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","JAMMU","JAMMU & KASHMIR","180001","1,245.55","0","0","-24.91","61.03","0","0","-6.10","-1.23","-204.18","0","-76.70","0","993.46"
"20 Oct 2025 7:42:44 am UTC","25781749382","Order","403-1790603-6222738","EN-GARMENT-STEAMER-FBM","Encasify Garment Steamer Dust-Proof Cover - Universal Fabric Steamer Protective Storage Bag for Home & Commercial Use, Fits All Vertical Clothes Steam","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","Vijayawada","ANDHRA PRADESH","520007","458.10","0","0","0","22.90","0","0","-2.29","-0.47","-36.90","0","-12.98","0","428.36"
"20 Oct 2025 8:08:46 am UTC","25781749382","Order","404-0989868-1097945","EN-SW-BLK-COVER","Encasify Sewing Machine Cover With Storage Pockets | Dustproof Silai Cover for Stitch Machine | Nylon Material | Black","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","BENGALURU","KARNATAKA","560017","348.54","0","0","0","17.43","0","0","-1.74","-0.35","-19.43","-96.76","-15.34","0","232.35"
"20 Oct 2025 8:14:48 am UTC","25781749382","Order","171-5527456-5981160","EN-EMC-BLK-COVER-FBM","Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","BENGALURU","KARNATAKA","560036","993.43","0","0","-19.87","48.68","0","0","-4.87","-0.98","-162.84","0","-76.70","0","776.85"
"20 Oct 2025 11:33:00 am UTC","25781445902","Order","405-4056187-6161156","EN-M-SPEAKER-8-IN","Encasify Mounted Speaker Cover - Water-Resistant Protective Dust Cover for Stand-Mounted Speakers - (Speaker & Stand Not Included) - Black (Black, 8 I","2","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","Kuthuparamba","KERALA","670643","769.48","76.20","0","-99.28","37.32","0","0","-3.74","-0.76","-157.22","-116.82","-49.56","0","455.62"
"20 Oct 2025 2:05:08 pm UTC","25781445902","Refund","404-8410695-8031565","EN-AIR-COOLER-36LTR-COVER","Encasify Air Cooler Cover | Bajaj PX97 Torque 36L Personal Air Cooler Cover | Polyster | Black (36 ltr)","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","Gurugram","HARYANA","122016","-367.59","-38.10","0","0","-20.28","0","0","2.03","0","-62.10","40.00","15.34","0","-430.70"
"20 Oct 2025 3:39:41 pm UTC","25781445902","Adjustment","405-8459839-2469953","EN-TTT-BLK-COVER","FBA Inventory Reimbursement - Customer Return","1","","Cash On Delivery Transactions and Non-Transactional Fees","","","","","0","0","0","0","0","0","0","0","0","0","0","0","73.14","73.14"
"20 Oct 2025 6:16:04 pm UTC","25781445902","Order","408-2301344-0716316","EN-FULL SIZE-FAN COVER","Encasify Polyester Full-Size Fan Cover | Heavy-Duty Waterproof & Dustproof Protective Cover for Electric Fans | Adjustable Fit for Pedestal, Floor & T","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","New Delhi","DELHI","110074","0","0","0","0","0","0","0","0","0","0","-96.76","0","0","-96.76"
"20 Oct 2025 6:16:06 pm UTC","25781749382","Order","404-8927538-5769943","EN-ERH-BLK-COVER-5","Encasify Electric Room Heater Cover | Dustproof and Scratch Proof Room Heater Cover | Nylon Material Cover | Black","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","NEW DELHI","DELHI","110016","394.88","0","0","-11.85","68.95","0","0","-1.92","-0.39","-72.00","-68.05","-46.02","0","263.60"
"20 Oct 2025 6:16:06 pm UTC","25781749382","Order","404-8927538-5769943","EN-ERH-BLK-COVER-5","Encasify Electric Room Heater Cover | Dustproof and Scratch Proof Room Heater Cover | Nylon Material Cover | Black","2","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","NEW DELHI","DELHI","110016","789.76","0","0","-23.70","137.90","0","0","-3.84","-0.77","0","-136.09","0","0","763.26"
"20 Oct 2025 6:49:05 pm UTC","25781445902","Refund","403-7322663-8981169","EN-GARMENT-STEAMER-FBM","Encasify Garment Steamer Dust-Proof Cover - Universal Fabric Steamer Protective Storage Bag for Home & Commercial Use, Fits All Vertical Clothes Steam","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","Mumbai","MAHARASHTRA","400015","-458.10","0","0","0","-22.90","0","0","2.29","0","36.90","0","12.98","0","-428.83"
"20 Oct 2025 6:50:32 pm UTC","25781749382","Shipping Services","406-0646813-3311512","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"20 Oct 2025 6:58:41 pm UTC","25781749382","Shipping Services","404-9506734-2502746","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
