amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	is-iba 
403-3205867-9057909	403-3205867-9057909	2025-10-24T06:53:43+00:00	2025-10-27T08:58:05+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Garment Steamer Dust-Proof Cover - Universal Fabric Steamer Protective Storage Bag for Home & Commercial Use, Fits All Vertical Clothes Steam	EN-GARMT-STEAMER-COVER	B0FB447JP8	Shipped	1	INR	491.0		40.0					40.0	NEW DELHI	DELHI	110065	IN		false			false
408-0052679-0322774	408-0052679-0322774	2025-10-24T05:33:24+00:00	2025-10-27T08:40:05+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Upliance AI Cooking Assistant Cover | Dust and Waterproof Washable suitble for Upliance AI Cooking Assistant | Nylon Material | Black	EN-AI-COOK-BLK-COVER	B0DPCLX5NX	Shipped	1	INR	389.0						7.78		PALGHAR	MAHARASHTRA	401404	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
406-8197403-9525154	406-8197403-9525154	2025-10-24T04:52:09+00:00	2025-10-28T18:56:09+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Ice Maker Cover for Kilig H01B Countertop, Dustproof & Waterproof Cover for Portable Ice Cube Maker Machine - Polyester Material - Black	EN-IM-BLK-COVER	B0DQ5HC93C	Shipped	1	INR	378.0						7.56		GULBARGA	KARNATAKA	585103	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
408-5985922-7757903	408-5985922-7757903	2025-10-24T03:41:17+00:00	2025-10-24T10:52:18+00:00	Cancelled	Amazon	Amazon.in			Expedited	Encasify Electric Room Heater Cover | Dustproof and Scratch Proof Room Heater Cover | Nylon Material Cover | Black	EN-ERH-BLK-COVER-5	B0DPT55MY9	Cancelled	0										CHANDIGARH	CHANDIGARH	160036	IN		false			false
402-4929816-6117164		2025-10-23T22:04:53+00:00	2025-11-04T07:23:30+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Polyester Full-Size Fan Cover | Heavy-Duty Waterproof & Dustproof Protective Cover for Electric Fans | Adjustable Fit for Pedestal, Floor & Table Fans | Black 75x145 cm (Pack of 1)	EN-FULL SIZE-FAN COVER-FBM	B0F4KPZBJ1	Shipped	1	INR	290.0	13.81							NAVI MUMBAI	MAHARASHTRA	410206	IN		false			false
403-8141067-8673900	403-8141067-8673900	2025-10-23T21:16:30+00:00	2025-10-25T17:14:07+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac	EN-EMC-BLK-COVER	B0DQ4S1HBD	Shipped	1	INR	1099.0								MAHESANA	GUJARAT	384001	IN		false			false
406-0872752-8507502	406-0872752-8507502	2025-10-23T16:12:34+00:00	2025-10-23T18:28:09+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac	EN-EMC-BLK-COVER	B0DQ4S1HBD	Shipped	1	INR	1099.0								BENGALURU	KARNATAKA	560067	IN		false			false
402-1868134-5992301		2025-10-23T16:06:17+00:00	2025-11-04T07:23:00+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Spare Tyre Cover | Heavy-Duty Polyester Wheel Protector | Fits Most Car & SUV Tyres | Black (SPARE-TYRE-25in)	EN-SPARE-TYRE-25IN	B0FQBW4WD9	Shipped	1	INR	436.0	65.18					7.39		New Delhi	Delhi	110062	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
408-0614990-1968337	408-0614990-1968337	2025-10-23T15:42:17+00:00	2025-10-26T13:56:08+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Upliance AI Cooking Assistant Cover | Dust and Waterproof Washable suitble for Upliance AI Cooking Assistant | Nylon Material | Black	EN-AI-COOK-BLK-COVER	B0DPCLX5NX	Shipped	1	INR	389.0		40.0					40.0	FATEHPUR PUNDRI	HARYANA	136042	IN		false			false
402-5384624-7236325	402-5384624-7236325	2025-10-23T14:38:50+00:00	2025-10-23T17:56:02+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Upliance AI Cooking Assistant Cover | Dust and Waterproof Washable suitble for Upliance AI Cooking Assistant | Nylon Material | Black	EN-AI-COOK-BLK-COVER	B0DPCLX5NX	Shipped	1	INR	389.0						7.78		BENGALURU	KARNATAKA	560067	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
408-8802653-6857958	408-8802653-6857958	2025-10-23T14:21:58+00:00	2025-10-27T15:27:08+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac	EN-EMC-BLK-COVER	B0DQ4S1HBD	Shipped	1	INR	1099.0						21.98		New delhi	DELHI	110029	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
407-6030843-3412327	407-6030843-3412327	2025-10-23T13:56:45+00:00	2025-10-27T08:11:06+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Telescope Cover - Waterproof, Dustproof & Sunproof Outdoor Protective Cover with Zipper and Durable Closure (Black)	EN-TELESCOPE COVER	B0F8NZYSD6	Shipped	1	INR	627.0								MYSURU	KARNATAKA	570022	IN		true			false
404-7574621-4283547		2025-10-23T10:02:44+00:00	2025-11-04T07:23:01+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Polyester Full-Size Fan Cover | Heavy-Duty Waterproof & Dustproof Protective Cover for Electric Fans | Adjustable Fit for Pedestal, Floor & Table Fans | Black 75x145 cm (Pack of 1)	EN-FULL SIZE-FAN COVER-FBM	B0F4KPZBJ1	Shipped	1	INR	290.0	13.53					5.52		Barddhaman	WEST BENGAL	713104	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
405-1092139-1411518	405-1092139-1411518	2025-10-23T09:45:30+00:00	2025-10-26T03:15:02+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Electric Room Heater Cover | Dustproof and Scratch Proof Room Heater Cover | Nylon Material Cover | Black	EN-ERH-BLK-COVER-5	B0DPT55MY9	Shipped	1	INR	491.0		40.0						NEW DELHI	DELHI	110022	IN		false			false
407-9160793-1641953	407-9160793-1641953	2025-10-23T09:44:34+00:00	2025-10-26T15:28:04+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac	EN-EMC-BLK-COVER	B0DQ4S1HBD	Shipped	1	INR	1099.0						21.98		Gurugram	HARYANA	122006	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
407-4977468-3738727		2025-10-23T09:34:32+00:00	2025-11-03T10:58:33+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Outdoor TV Stand Cover | Heavy-Duty Dustproof & Weatherproof TV Screen Protector - Fits Mobile TV Carts with Floor Stand Base (Black) (TV - 70/75 inch)	TV - 70/75 inch	B0FRXSJWX3	Shipped	1	INR	788.0	36.77					15.01		ballari	KARNATAKA	583103	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
404-7155573-5425111	404-7155573-5425111	2025-10-23T08:32:20+00:00	2025-10-23T11:33:04+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Foosball Table Cover | Dust-Proof, Waterproof & Scratch-Resistant, Universal Fit for Indoor & Outdoor Use, Rectangular | Black	EN-FB-BLK-COVER	B0DVGMB3TF	Shipped	1	INR	981.0		40.0					40.0	BENGALURU	KARNATAKA	560067	IN		false			false
406-4175169-4071517		2025-10-23T08:15:35+00:00	2025-11-03T10:58:33+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Billiard Pool Cue Stick Cover - Dustproof Sleeve for Cue Protection - Nylon Material - Black	EN-POOL-CUE-COVER-FBM	B0F7RR5G1H	Shipped	1	INR	353.0	16.47					6.72		SHIMLA	HIMACHAL PRADESH	171009	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
403-1899715-4393922		2025-10-23T08:05:34+00:00	2025-11-03T10:58:28+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Polyester Full-Size Fan Cover | Heavy-Duty Waterproof & Dustproof Protective Cover for Electric Fans | Adjustable Fit for Pedestal, Floor & Table Fans | Black 75x145 cm (Pack of 1)	EN-FULL SIZE-FAN COVER-FBM	B0F4KPZBJ1	Shipped	1	INR	290.0	13.81							Vijayawada	ANDHRA PRADESH	520012	IN		false			false
403-6240251-0796359	403-6240251-0796359	2025-10-23T07:52:56+00:00	2025-10-27T13:58:06+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Upliance AI Cooking Assistant Cover | Dust and Waterproof Washable suitble for Upliance AI Cooking Assistant | Nylon Material | Black	EN-AI-COOK-BLK-COVER	B0DPCLX5NX	Shipped	1	INR	389.0								KOPPA, Chikmagalur	KARNATAKA	577126	IN		false			false
403-5690688-1249168	403-5690688-1249168	2025-10-23T07:31:22+00:00	2025-10-23T11:47:03+00:00	Cancelled	Amazon	Amazon.in			Expedited	Encasify Upliance AI Cooking Assistant Cover | Dust and Waterproof Washable suitble for Upliance AI Cooking Assistant | Nylon Material | Black	EN-AI-COOK-BLK-COVER	B0DPCLX5NX	Cancelled	0										KOPPA, Chikmagalur	KARNATAKA	577126	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
408-1483147-5647502		2025-10-23T07:17:57+00:00	2025-11-03T10:58:29+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Spare Tyre Cover | Heavy-Duty Polyester Wheel Protector | Fits Most Car & SUV Tyres | Black (SPARE-TYRE-28in)	EN-SPARE-TYRE-28IN	B0FQBYQB79	Shipped	1	INR	451.0	67.42					7.64		ERNAKULAM	KERALA	686667	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
402-1005946-7346708		2025-10-23T05:01:22+00:00	2025-11-03T10:58:27+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel		Standard	STANIX Premium Printed Tote Bag with Zipper | Cotton Canvas Handbag for Unisex - Trendy College, Office & Everyday Shopping Companion (Beige) (TOTE-4)	TOTE-HEART-2	B0FQTGY8WP	Shipped	1	INR	373.0	17.76							Mathur	TAMIL NADU	620024	IN		false			false
405-3934387-7085107	405-3934387-7085107	2025-10-23T04:44:45+00:00	2025-10-25T17:18:09+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac	EN-EMC-BLK-COVER	B0DQ4S1HBD	Shipped	1	INR	1099.0		40.0				21.98	40.0	RAYACHOTI	ANDHRA PRADESH	516269	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
403-6746043-9787504	403-6746043-9787504	2025-10-23T04:36:28+00:00	2025-10-24T07:58:20+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Garment Steamer Dust-Proof Cover - Universal Fabric Steamer Protective Storage Bag for Home & Commercial Use, Fits All Vertical Clothes Steam	EN-GARMT-STEAMER-COVER	B0FB447JP8	Shipped	1	INR	491.0						9.82		NEW DELHI	DELHI	110032	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
171-6318797-8238751		2025-10-23T03:43:19+00:00	2025-11-03T10:58:33+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Spare Tyre Cover | Heavy-Duty Polyester Wheel Protector | Fits Most Car & SUV Tyres | Black (SPARE-TYRE-30in)	EN-SPARE-TYRE-30IN	B0FQBVHKNT	Shipped	1	INR	473.0	72.15							Bangalore	Karnataka	560076	IN		false			false
407-7145322-7229135		2025-10-23T00:47:22+00:00	2025-11-03T10:58:30+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Polyester Full-Size Fan Cover | Heavy-Duty Waterproof & Dustproof Protective Cover for Electric Fans | Adjustable Fit for Pedestal, Floor & Table Fans | Black 75x145 cm (Pack of 1)	EN-FULL SIZE-FAN COVER-FBM	B0F4KPZBJ1	Shipped	1	INR	290.0	13.53					5.52		BENGALURU	KARNATAKA	560043	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
404-0222346-5236344	404-0222346-5236344	2025-10-22T17:57:32+00:00	2025-10-26T06:37:19+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Electric Room Heater Cover | Dustproof and Scratch Proof Room Heater Cover | Nylon Material Cover | Black	EN-ERH-BLK-COVER-5	B0DPT55MY9	Shipped	1	INR	491.0								NEW DELHI	DELHI	110085	IN		false			false
402-1290525-7037921	402-1290525-7037921	2025-10-22T16:46:33+00:00	2025-10-25T15:09:07+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac	EN-EMC-BLK-COVER	B0DQ4S1HBD	Shipped	1	INR	1099.0								GREATER NOIDA	UTTAR PRADESH	201308	IN		false			false
406-2112697-5324330		2025-10-22T16:45:58+00:00	2025-11-03T10:58:36+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Polyester Full-Size Fan Cover | Heavy-Duty Waterproof & Dustproof Protective Cover for Electric Fans | Adjustable Fit for Pedestal, Floor & Table Fans | Black 75x145 cm (Pack of 1)	EN-FULL SIZE-FAN COVER-FBM	B0F4KPZBJ1	Shipped	1	INR	290.0	13.81							Gurgaon	HARYANA	122017	IN		false			false
407-0648078-0430719	407-0648078-0430719	2025-10-22T15:12:54+00:00	2025-10-25T11:25:13+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Billiard Snooker Table Cover - Dustproof Covers for Snooker Table - Polyester Material - Black (12x6 Fit)	EN-SNOOKER-TABLE-COVER	B0F8JG9LVL	Shipped	1	INR	1195.0								GUWAHATI	ASSAM	781007	IN		false			false
405-0972876-4033912	405-0972876-4033912	2025-10-22T14:09:25+00:00	2025-10-25T12:01:07+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Garment Steamer Dust-Proof Cover - Universal Fabric Steamer Protective Storage Bag for Home & Commercial Use, Fits All Vertical Clothes Steam	EN-GARMT-STEAMER-COVER	B0FB447JP8	Shipped	1	INR	491.0		40.0					40.0	HOWRAH	WEST BENGAL	711103	IN		false			false
402-8653401-2642758		2025-10-22T13:50:42+00:00	2025-11-03T10:58:28+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Table Tennis Table Cover - Fits Flat & Folding Tables - All Weather Condition 2 in1 (Indoor/Outdoor) Cover - Dust & Water Resistant - Perfect fit for 9x5 Table Tennis Table - Silver	DJ-VYU7-KE2	B0FN7YP9R5	Shipped	1	INR	1398.0	66.57							KAITHAL	HARYANA	136027	IN		false			false
407-4325340-1758723	407-4325340-1758723	2025-10-22T13:38:21+00:00	2025-10-25T14:46:10+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac	EN-EMC-BLK-COVER	B0DQ4S1HBD	Shipped	1	INR	1099.0		40.0				21.98	40.0	Gurugram	HARYANA	122018	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
408-2837375-4544342	408-2837375-4544342	2025-10-22T13:34:05+00:00	2025-10-26T19:49:08+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Table Tennis Table Cover Fits Flat & Folding Tables - All Weather Condition 2 in1 (Indoor/Outdoor) Cover - Dust & Water Resistant - Universal	EN-TTT-BLK-COVER	B0DRPNTZD1	Shipped	1	INR	1298.0								Bengaluru	KARNATAKA	560037	IN		false			false
408-7802149-3383533	408-7802149-3383533	2025-10-22T12:49:28+00:00	2025-10-27T11:36:13+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Billiard Mini Snooker Table Cover - Dustproof Covers for Mini Snooker Table - Polyester Material - Black (10.5x5.5 Fit)	EN-MINI-SNOOKER-TABLE-COVER	B0F8JJC2YY	Shipped	1	INR	1099.0								AHMEDABAD	GUJARAT	380005	IN		false			false
404-6480147-3404351		2025-10-22T10:32:34+00:00	2025-11-03T10:58:29+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Polyester Full-Size Fan Cover | Heavy-Duty Waterproof & Dustproof Protective Cover for Electric Fans | Adjustable Fit for Pedestal, Floor & Table Fans | Black 75x145 cm (Pack of 1)	EN-FULL SIZE-FAN COVER-FBM	B0F4KPZBJ1	Shipped	2	INR	580.0	26.8					16.58		PUNE	MAHARASHTRA	411006	IN	Percentage Off 2025/05/22 10-13-32-959	false			false
408-9335440-6302721		2025-10-22T10:09:02+00:00	2025-10-24T06:27:16+00:00	Cancelled	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Spare Tyre Cover | Heavy-Duty Polyester Wheel Protector | Fits Most Car & SUV Tyres | Black (SPARE-TYRE-28in)	EN-SPARE-TYRE-28IN	B0FQBYQB79		0										BENGALURU	KARNATAKA	560079	IN		false			false
405-6660141-9761142	405-6660141-9761142	2025-10-22T08:28:48+00:00	2025-10-25T23:17:13+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Upliance AI Cooking Assistant Cover | Dust and Waterproof Washable suitble for Upliance AI Cooking Assistant | Nylon Material | Black	EN-AI-COOK-BLK-COVER	B0DPCLX5NX	Shipped	1	INR	389.0								KAKKALUR	TAMIL NADU	602003	IN		false			false
407-9288645-0139539	407-9288645-0139539	2025-10-22T08:24:12+00:00	2025-10-25T19:13:05+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Billiard Pool Table Cover, Dustproof, Waterproof & Tearproof Covers for Pool Table 7/8/9FT Fitted - Polyester Material - Black (8 Feet (254cm	MQ-QE1A-WBD4	B0DRPLQMZ6	Shipped	1	INR	985.05						19.7		MUNNAR	KERALA	685565	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	true		Business Price	false
408-5230960-9537913	408-5230960-9537913	2025-10-22T06:57:09+00:00	2025-10-25T08:28:11+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Mounted Speaker Cover - Water-Resistant Protective Dust Cover for Stand-Mounted Speakers - (Speaker & Stand Not Included) - Black (Black, 12	EN-M-SPEAKER-12-IN	B0F5QSYMNN	Shipped	1	INR	649.0		40.0				12.98	40.0	MUMBAI	MAHARASHTRA	400080	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
406-3579656-0916322	406-3579656-0916322	2025-10-22T05:01:13+00:00	2025-10-22T05:02:18+00:00	Cancelled	Amazon	Amazon.in			Standard	Encasify Mounted Speaker Cover - Water-Resistant Protective Dust Cover for Stand-Mounted Speakers - (Speaker & Stand Not Included) - Black (Black, 8 I	EN-M-SPEAKER-8-IN	B0F5QRH45R	Cancelled	0										PHILLAUR	PUNJAB	144410	IN		false			false
171-0799681-7375534	171-0799681-7375534	2025-10-22T04:38:58+00:00	2025-10-26T11:27:22+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Foosball Table Cover | Dust-Proof, Waterproof & Scratch-Resistant, Universal Fit for Indoor & Outdoor Use, Rectangular | Black	EN-FB-BLK-COVER	B0DVGMB3TF	Shipped	1	INR	971.19		40.0					40.0	PANAJI	GOA	403001	IN		true		Business Price	false
407-1532010-4233908		2025-10-22T04:09:15+00:00	2025-10-22T04:38:28+00:00	Cancelled	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Pressure Washer Cover - Waterproof, Dustproof & Stretch-Proof Protective Cover, Compatible with DYLECT Ultra Flow Plus & Other Brands (Indoor/Outdoor Use)	EN-PWC-BLACK-1-FBM	B0F7XSGT5X		0	INR	725.72	35.2					21.78		DHANBAD	JHARKHAND	826001	IN		false			false
404-9040253-9582716	404-9040253-9582716	2025-10-22T04:05:23+00:00	2025-10-25T13:31:10+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Garment Steamer Dust-Proof Cover - Universal Fabric Steamer Protective Storage Bag for Home & Commercial Use, Fits All Vertical Clothes Steam	EN-GARMT-STEAMER-COVER	B0FB447JP8	Shipped	1	INR	491.0								Jammu	JAMMU & KASHMIR	180011	IN		false			false
403-1113368-1524336	403-1113368-1524336	2025-10-22T02:10:45+00:00	2025-10-25T14:31:10+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Electric Room Heater Cover | Dustproof and Scratch Proof Room Heater Cover | Nylon Material Cover | Black	EN-ERH-BLK-COVER-5	B0DPT55MY9	Shipped	1	INR	491.0		40.0						HASSAN	KARNATAKA	573201	IN		false			false
405-7319867-9885929	405-7319867-9885929	2025-10-22T01:18:22+00:00	2025-10-25T09:37:25+00:00	Cancelled	Amazon	Amazon.in			Expedited	Encasify Electric Room Heater Cover | Dustproof and Scratch Proof Room Heater Cover | Nylon Material Cover | Black	EN-ERH-BLK-COVER-5	B0DPT55MY9	Cancelled	0										New Delhi	DELHI	110025	IN		false			false
403-3719916-0064362	403-3719916-0064362	2025-10-21T19:51:52+00:00	2025-10-25T18:38:03+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Garment Steamer Dust-Proof Cover - Universal Fabric Steamer Protective Storage Bag for Home & Commercial Use, Fits All Vertical Clothes Steam	EN-GARMT-STEAMER-COVER	B0FB447JP8	Shipped	1	INR	491.0		40.0					40.0	LUDHIANA	PUNJAB	141010	IN		false			false
406-2637535-4633917		2025-10-21T18:30:16+00:00	2025-11-01T09:27:33+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Spare Tyre Cover | Heavy-Duty Polyester Wheel Protector | Fits Most Car & SUV Tyres | Black (SPARE-TYRE-28in)	EN-SPARE-TYRE-28IN	B0FQBYQB79	Shipped	1	INR	451.0	67.42					7.64		SIRSI	KARNATAKA	581401	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
402-6880345-1266761	402-6880345-1266761	2025-10-21T17:03:10+00:00	2025-10-25T14:25:16+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Garment Steamer Dust-Proof Cover - Universal Fabric Steamer Protective Storage Bag for Home & Commercial Use, Fits All Vertical Clothes Steam	EN-GARMT-STEAMER-COVER	B0FB447JP8	Shipped	1	INR	491.0						9.82		BENGALURU	KARNATAKA	560079	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
404-3004343-0731566	404-3004343-0731566	2025-10-21T16:21:54+00:00	2025-10-24T14:06:05+00:00	Cancelled	Amazon	Amazon.in			Expedited	Encasify Upliance AI Cooking Assistant Cover | Dust and Waterproof Washable suitble for Upliance AI Cooking Assistant | Nylon Material | Black	EN-AI-COOK-BLK-COVER	B0DPCLX5NX	Cancelled	0										PEHOWA	HARYANA	136128	IN		false			false
403-2021183-2717137		2025-10-21T16:01:44+00:00	2025-11-01T09:27:14+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Spare Tyre Cover | Heavy-Duty Polyester Wheel Protector | Fits Most Car & SUV Tyres | Black (SPARE-TYRE-30in)	EN-SPARE-TYRE-30IN	B0FQBVHKNT	Shipped	1	INR	473.0	70.71					8.02		Bela Pratapgarh	UTTAR PRADESH	230001	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
171-5416547-8549902		2025-10-21T15:24:21+00:00	2025-11-01T09:27:14+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Spare Tyre Cover | Heavy-Duty Polyester Wheel Protector | Fits Most Car & SUV Tyres | Black (SPARE-TYRE-32in)	EN-SPARE-TYRE-32IN	B0FQBWM24C	Shipped	1	INR	498.0	74.45					8.44		bangalore	KARNATAKA	560105	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
403-5810439-9565141	403-5810439-9565141	2025-10-21T14:38:18+00:00	2025-10-25T14:22:11+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac	EN-EMC-BLK-COVER	B0DQ4S1HBD	Shipped	1	INR	1099.0								TIRUCHIRAPPALLI	TAMIL NADU	620001	IN		false			false
404-1077348-4465901	404-1077348-4465901	2025-10-21T14:12:37+00:00	2025-10-27T08:52:20+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Table Tennis Table Cover Fits Flat & Folding Tables - All Weather Condition 2 in1 (Indoor/Outdoor) Cover - Dust & Water Resistant - Universal	EN-TTT-BLK-COVER	B0DRPNTZD1	Shipped	1	INR	1298.0								DURG	CHHATTISGARH	490020	IN		false			false
403-6995165-2745105		2025-10-21T14:02:27+00:00	2025-10-31T10:00:55+00:00	Shipped - Picked Up	Merchant	Amazon.in	WebsiteOrderChannel		Standard	Encasify Spare Tyre Cover | Heavy-Duty Polyester Wheel Protector | Fits Most Car & SUV Tyres | Black (SPARE-TYRE-30in)	EN-SPARE-TYRE-30IN	B0FQBVHKNT	Shipped	1	INR	473.0	72.15							BETUL	MADHYA PRADESH	460449	IN		false			false
405-4422902-2749933	405-4422902-2749933	2025-10-21T13:59:10+00:00	2025-10-25T15:26:03+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Telescope Cover - Waterproof, Dustproof & Sunproof Outdoor Protective Cover with Zipper and Durable Closure (Black)	EN-TELESCOPE COVER	B0F8NZYSD6	Shipped	1	INR	627.0						12.54		GURUGRAM	HARYANA	122101	IN	PLM-afd311e2-14c6-4fd7-8e6e-264f8a81fd2e	false			false
402-5129727-0903526	402-5129727-0903526	2025-10-21T11:38:58+00:00	2025-10-25T18:48:20+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Garment Steamer Dust-Proof Cover - Universal Fabric Steamer Protective Storage Bag for Home & Commercial Use, Fits All Vertical Clothes Steam	EN-GARMT-STEAMER-COVER	B0FB447JP8	Shipped	1	INR	491.0								NEW DELHI	DELHI	110095	IN		false			false
408-8388194-6600334	408-8388194-6600334	2025-10-21T11:16:21+00:00	2025-10-26T06:18:57+00:00	Shipped	Amazon	Amazon.in			Expedited	Encasify Billiard Pool Table Cover, Dustproof, Waterproof & Tearproof Covers for Pool Table 7/8/9FT Fitted - Polyester Material - Black (8 Feet (254cm	MQ-QE1A-WBD4	B0DRPLQMZ6	Shipped	1	INR	995.0		40.0					40.0	LUCKNOW	UTTAR PRADESH	226003	IN		false			false
